ID,Date,User,Sentiment,CleanTweets,,,, 
1.12085E+18,4/24/2019 0:36,IntuitEcon,positive,autonomy day was insightful We have much better understanding of how they are training the neural net Many folks have been complaining about lack of improvement in areas like driving on slow and in cities But that s by design thread,,,,
1.12085E+18,4/24/2019 0:33,TheGameVeda,neutral,Is involved in managing learning from all that data Or is the autonomy handled by a separate Tesla AI Whose cloud do you use,,,,
1.12085E+18,4/24/2019 0:32,CrestaPlastics,positive,Tesla will have autonomous robotaxis in 2020 Elon Musk says via,,,,
1.12085E+18,4/24/2019 0:31,carolinamERICa6,positive,So many haters Watch how their tone changes when becomes Presidente Elon Musk sent a two line email telling employees how great Tesla s autonomy day was but the pla via,,,,
1.12085E+18,4/24/2019 0:30,AdilG,positive,Tesla Shares Details of its New Self Driving Chipset at Autonomy Investor Day,,,,
1.12085E+18,4/24/2019 0:30,AlmingtonCap,positive,6 Elon s lack of answers to basic questions on its proposed robotaxi network reinforces the conclusion that Autonomy Day was more about distracting the market from its impending Q1 earnings report than a serious project in itself TSLA TSLAQ,,,,
1.12085E+18,4/24/2019 0:29,AlmingtonCap,positive,1 Elon is claiming a breakthrough so grand as to deliver Level 5 autonomy next year 10 years faster than experts say is possible yet he s offered little to support his bold assertion If anything Autonomy Day raised even more red flags TSLA TSLAQ,,,,
1.12084E+18,4/24/2019 0:20,HexReview,positive,Tesla says this possessed pentacle board will propel the covenant toward its goal of full autonomy,,,,
1.12084E+18,4/24/2019 0:18,TradrFloridaFIL,positive,Also CanaccordGenuity reaffirmed their BUY rating with 391 price target We continue to see Tesla as the leader in EV s the formidable lead the company has in autonomy will result in meaningful market share gains TSLA FSD Autonomy Tesla,,,,
1.12084E+18,4/24/2019 0:17,kamrancracker,negative,Just checked out tsla autonomy day video It s insane what human can do Just wondering if autonomous cars can handle drive thru roads for resturants,,,,
1.12084E+18,4/24/2019 0:14,chris6770,positive,Tesla Autonomy Day 2019 Full Self Driving Autopilot Complete Investor Conference Event It s a looong event but lots of interesting techie detail if you want to know what s happening now with self driving cars and it s amazing via,,,,
1.12084E+18,4/24/2019 0:09,charlieg1962,neutral,At Tesla s Autonomy Day CEO Elon Musk said the company will have a million robotaxis on the road in 2020 YangGang Yang2020 YangGang2020,,,,
1.12084E+18,4/24/2019 0:05,zerosum24,positive,It feels more n more like Tesla s autonomy investor day was the Enron trading floor moment TSLA TSLAQ Just total bullshit from He says their chip is better than NVIDIA s NVDA and boy it didn t take long for NVIDIA to fire back Tesla not even close to Waymo LiDar,,,,
1.12084E+18,4/24/2019 0:05,michaelpev,positive,As awesome as Tesla s autonomy is some of us want to drive our wheels,,,,
1.12084E+18,4/24/2019 0:03,OliviaRudgard,neutral,My analysis of Tesla s autonomy day yesterday,,,,
1.12084E+18,4/23/2019 23:58,mjracinguk,negative,That s not disagreeing My view is that humans are flawed to various degrees but we are accountable There should be NO autonomy until it significantly betters the human Interaction closed loop environment where only AI exists being different as that s a clinical environment,,,,
1.12084E+18,4/23/2019 23:52,sc00ter000,positive,Tesla s Autonomy aka RoboTaxi Day In Depth via I wish that you would watch things like this to be able to learn what s what before you report it s understandable that tech is hard this helps,,,,
1.12084E+18,4/23/2019 23:45,jbdeen,positive,what were your thoughts on Tesla Autonomy Day Would you have altered your podcast if you d seen their presentation first,,,,
1.12083E+18,4/23/2019 23:38,stockawiki,positive,Nvidia claps back at Elon Musk s inaccurate hardware comparison StockaWiki Fast Breaking Financial News A large portion of Monday s Tesla Autonomy Investor Day was spent showing off the company s new ish it s been out of,,,,
1.12083E+18,4/23/2019 23:27,tesla_raj,positive,Glad I got in at 2K After autonomy event I m stoked about the tech in this vehicle At 7K it s a tougher pill to swallow,,,,
1.12083E+18,4/23/2019 23:27,Paul91701736,positive,Tesla expended non trivial resources to keep visitors to Autonomy Investor Day from seeing inventory on the property That was the audience I don t believe for a moment they care about us or even the media Mission accomplished But why is this an issue they need to lie about,,,,
1.12083E+18,4/23/2019 23:26,filippie509,positive,The 11k miles is between safety critical interventions They have more disengagements for stuff they don t consider safety critical such as getting unstuck from behind a garbage truck and so on That is not to defend tesla just a reminder how far away autonomy is in general,,,,
1.12083E+18,4/23/2019 23:26,PortraitOnGlass,positive,Why It s Game Set Match for Tesla Autonomy The intro is interesting but the answer is as 20 05 via,,,,
1.12083E+18,4/23/2019 23:20,thauburger,neutral,Lots about s camera only approach to autonomy Here s a clip of what you can do with LiDAR in the mix Video spoiler we left out all the clips of lane following and traffic moving in one direction,,,,
1.12083E+18,4/23/2019 23:13,bradmcgash,positive,It takes a wide angle view and 20 20 vision to see how is going to change the whole auto industry I just finished watching the Autonomy Day presentation and wow Tesla has got the brains the talent and the working product No one can compete,,,,
1.12083E+18,4/23/2019 23:08,skyboundare,neutral,Tesla held court with investors at Autonomy Day via,,,,
1.12083E+18,4/23/2019 23:07,SuBeiWoo,positive,Buy TSLA How do the auto analysts who covered the autonomy conference not understand the tech implications of Tesla leaping to the front of the field making their own hardware Because they are auto analysts Tesla,,,,
1.12083E+18,4/23/2019 23:03,isearch247,negative,NewsATW Nvidia claps back at Elon Musk s inaccurate hardware comparison Roadshow Nvidia released a blog post arguing Musk s Tesla Autonomy Investor Day comments were unfair and inaccurate,,,,
1.12083E+18,4/23/2019 23:02,MelroysBlog,positive,Interesting fleet map of tesla This image map reflects the amount of data gathered from the Tesla cars used for AI later on You can also see in which countries the most Tesla are located future ai selfdriving autonomy Tesla car earth map,,,,
1.12083E+18,4/23/2019 23:01,KristopherTC,positive,I have to agree with I love Tesla SpaceX etc Have total respect and awe for but things have felt erratic Very impressed with Autonomy Day though the market is blind to it because of other stuff Keep up the good stuff,,,,
1.12082E+18,4/23/2019 23:00,FredericLambert,positive,If you really think that is the case how do you explain all our ongoing extremely positive coverage of Tesla including this week on all the autonomy presentations,,,,
1.12082E+18,4/23/2019 22:57,DisruptResearch,negative,Tesla only spent 1 5B in R amp D last year It covered autonomy SW amp HW Model Y Semi Roadster Pickup Solar roof mfg automation cell powertrain research Supercharger v3 and Tesla Energy Other automakers spent 7 10B each 4 5,,,,
1.12082E+18,4/23/2019 22:57,wayne_andrews_,negative,TESLA RANT INCOMING IDK HOW you can watch that Tesla Autonomy Day presentation and come away as anything but completely AWE STRUCK is so far ahead of everyone else it s absurd,,,,
1.12082E+18,4/23/2019 22:50,Tweetermeyer,negative,I m trying to imagine this venn diagram and am having a really hard time figuring out who he is complaining about here Who has predicted Tesla amp EVs would be dead and autonomy would never happen but hasn t ever criticized another automaker Does such a person even exist,,,,
1.12082E+18,4/23/2019 22:50,TeslaBytes,positive,Immediately after Tesla s Autonomy Investor day on Monday Nvida put out a press release saying that Tesla Inc was wrong in describing its self driving computer as more powerful than Nvidia s which Tesla used until it began developing its own chip TSLA,,,,
1.12082E+18,4/23/2019 22:48,POlcen,positive,just finished watching the Autonomy Day presentation It was incredible congratulations to you and your team Learnt so much about NN Can t wait to get FSD and a Model 3 I didn t realize how far ahead Tesla was already in launching L4 FSD,,,,
1.12082E+18,4/23/2019 22:47,AGilSeattle,neutral,Drop whatever you re doing to watch the Tesla Autonomy Day presentation It s a 2 hours crash course on self driving and will blow your mind in 2020 your car will make money for you while you work or sleep autonomousvehicles,,,,
1.12082E+18,4/23/2019 22:45,TeslaBytes,positive,After Tesla s autonomy investor day Elon Musk sent an email to his employees telling them how great the day was The Autonomy Day was extremely well received Feedback has been incredible TSLA,,,,
1.12082E+18,4/23/2019 22:45,Sentieo,negative,FT uses Sentieo transcripts for article Autonomy Day brings flat cash flow expectations to Tesla Tesla ElonMusk AutonomyInvestorDay,,,,
1.12082E+18,4/23/2019 22:42,BetterBuckleUp,neutral,One of the coolest parts from the autonomy presentation,,,,
1.12082E+18,4/23/2019 22:38,TideCrypto,positive,Growth isn t linear There are going to be up and downs Time will tell Did you not watch the autonomy day web stream If they pull off self driving cars you shorts are buried Better hope it doesn t happen I wouldnt bet against Musk,,,,
1.12082E+18,4/23/2019 22:36,MLDDad_,neutral,any updates on Tesla capital raise In response to a question about it Elon said at yesterday s Autonomy Day that they are having the conversations you would expect them to What are your bankers saying now,,,,
1.12082E+18,4/23/2019 22:35,CNETNews,negative,Nvidia released a blog post arguing Musk s Tesla Autonomy Investor Day comments were unfair and inaccurate,,,,
1.12082E+18,4/23/2019 22:31,r_isidore,positive,I don t see anywhere in that article or the sourced statement from Tesla where it claims full autonomy by 2016,,,,
1.12082E+18,4/23/2019 22:23,JanKusmierski,positive,How much data have to be on Tesla car for autonomy system works Is this space doubles every month year or system is learning without collecting lots of data,,,,
1.12081E+18,4/23/2019 22:20,JanSchelling,positive,During the Autonomy Day Tesla presented how they train their self driving neural network software with real life video footage from their car fleet The image shows where in the world those cars are moving around,,,,
1.12081E+18,4/23/2019 22:18,ValueAnalyst1,positive,New Article Fresh Off The Press Tesla Autonomy Day Key Takeaways TSLA,,,,
1.12081E+18,4/23/2019 22:08,JonathanMKelly9,neutral,I shall not ever work as Elon Musk s employee he thinks he is a god 2019April,,,,
1.12081E+18,4/23/2019 22:07,FinInvTr,negative,Companies Experts Call Out Tesla s Blatant Fraud on Investor Autonomy Day LYFT NVDA GOOG all ahead in AV race TSLA TSLAQ,,,,
1.12081E+18,4/23/2019 22:06,LudaLisl,positive,Gaming There are news outlets that even question why this makes news on the exact same day as Tesla Autonomy Day Also the video has been tampered with,,,,
1.12081E+18,4/23/2019 22:05,NichelRoman,neutral,Tesla Autonomy Day Future is closer than we think ROBOTAXIS NEURALNETWORKS SELFDRIVING LIDARSUX TESLA,,,,
1.12081E+18,4/23/2019 22:03,Nuggetsyl,positive,now that people have had the chance to see autonomy day and can see this is real can you allow them to buy at original price for the next 30 days While I don t own a Tesla yet I do have 1500 shares and this would help raise funds short term,,,,
1.12081E+18,4/23/2019 22:03,RayChris91,positive,This is super cool well done and co,,,,
1.12081E+18,4/23/2019 22:00,MrAlCaponeJR,negative,Sigh always a glass half empty pravduh,,,,
1.12081E+18,4/23/2019 21:59,c4chaos,positive,this is an excellent summary of TSLA TeslaAutonomyDay by people who understand the self driving industry FSDSecured GameSetMatch Tesla s Autonomy aka RoboTaxi Day In Depth,,,,
1.12081E+18,4/23/2019 21:55,TheTruthHowISee,neutral,ITS ALL JUST SMOKE AND MIRRORS,,,,
1.12081E+18,4/23/2019 21:51,SuzyD_313,negative,Tesla Exactly The whole point of autonomy is to take human error out of it Ppl get distracted or otherwise inattentive which should be impossible for AI It should also have cumulative knowledge to avoid human mistakes and the ability to problem solve and to take evasive action,,,,
